784,8
-0.03621248,-0.051080227,0.006160736,0.0106635615,-0.014505111,0.053585976,-0.0011793599,0.08671318
0.03424719,-0.06521408,0.0365244,0.028272934,0.012578256,-0.023543395,-0.013835989,0.022640012
0.072035596,0.028139167,0.058050305,-0.072423615,-0.038338967,-0.08433659,0.039406583,0.046224356
0.031310767,0.0056972057,0.04465337,-0.07878373,-0.078270294,0.043822914,-0.05697339,-0.03273788
-0.03631715,-0.06954187,-0.058199253,0.046942666,0.014914937,0.08390711,0.07221311,-0.06237806
-0.07005485,0.0185007,-0.056066625,0.0031424463,0.083926514,-0.056439552,-0.07909538,0.016979791
0.01095894,0.05310662,0.014609762,-0.069086805,0.07744792,-0.037844807,0.009200253,-0.038385037
-0.07319881,-0.019236617,-0.07488617,-0.07973899,0.073791265,0.06531629,-0.0055773854,-0.005236849
0.022238113,0.04007712,0.07573402,-0.024754733,-0.05110712,0.017966755,-0.01710131,0.015344761
0.064282045,0.05542393,-0.085766606,-0.045085877,-0.052058917,-0.07996674,0.08321045,-0.05741314
0.03441742,0.041209072,0.059741125,0.04106182,0.040234238,-0.054367207,0.041000575,-0.054221034
0.014428601,-0.08030774,0.029872924,0.015070282,-0.08688367,-0.0045208335,0.07890664,0.04059641
0.1359873,-0.04149959,0.033969667,-0.07671363,0.032267567,-0.29393893,0.053956144,0.29591644
-0.006679918,-0.0058996393,-0.081875354,0.040053308,0.12938835,-0.37696505,0.062341876,0.22233613
-0.20202062,-0.008084347,0.010998428,-0.06909824,0.17312256,-0.015024139,0.06387506,0.015434891
-0.14339063,-0.03345494,-0.048188604,0.029260442,-0.03299189,0.06644919,0.055634685,0.023932181
0.042179957,0.035370298,-0.018379532,0.08676478,0.021536417,-0.017659798,0.037540607,-0.06985877
-0.023545101,-0.030102503,-0.014194474,0.017786056,0.03188692,0.024984933,0.070405096,-0.0790738
-0.0065543354,-0.0059656054,-0.028053962,-0.06535713,-0.04097028,-0.00047256052,-0.07708359,-0.014617436
-0.049241025,-0.041636553,-0.0049218014,0.07331103,-0.08407006,-0.050078854,0.032729894,0.037479393
-0.058496356,-0.0684594,-0.07873908,0.0146770775,0.020179532,0.07424733,0.034734964,-0.04642411
0.05150585,0.051170886,0.013865083,0.017120503,-0.04744777,-0.049747676,-0.05722762,0.07931918
0.022562154,0.06605896,0.024308324,0.051099256,-0.036946986,0.04192415,-0.07340789,0.0063379332
-0.011867009,0.013891958,0.055523723,0.046134755,-0.010956779,-0.08179905,0.07201591,0.019082427
-0.015504174,0.053759262,0.04428281,-0.03241582,0.0830358,0.03254296,-0.07508414,-0.05457852
0.016421795,-0.007009499,0.011408381,-0.06514239,-0.060376912,0.04736422,-0.07811572,0.020896815
0.02941724,-0.08138767,-0.06391132,-0.025553487,-0.06969429,-0.045878902,-0.018075831,-0.06276655
0.073199704,0.026526801,0.03597697,0.07183848,0.0138577,0.07082264,-0.040035687,-0.010414496
0.080846265,-0.058350407,0.08308649,-0.059298366,0.03544423,0.038801357,0.054774225,-0.04857747
0.018867299,0.049443126,-0.018331073,0.020946011,-0.06913059,0.05280745,-0.04314244,0.05783327
0.025593951,0.06389049,0.08135913,-0.06545308,-0.0009562969,-0.05383115,0.03599131,0.03937383
-0.03202581,0.07945493,-0.045044478,0.08610891,0.05172324,0.055446833,0.021918334,-0.0093235
0.22849526,0.06767881,0.083743334,0.083761126,0.05940681,-0.009467513,0.0055563273,0.06670296
0.25407135,-0.096229725,-0.089440286,0.051982656,-0.030859731,0.0429603,0.14740318,0.11013966
0.053108018,-0.5393397,-0.30166373,-0.015962139,0.07071891,-0.0204123,0.1186102,0.3605394
-0.27459913,-0.47439495,-0.3374558,-0.011946777,0.13139315,-0.31582832,0.00417599,0.20121476
0.16063693,-0.5599652,-0.22261839,0.17930876,0.32066596,-0.584009,0.03766664,-0.18676731
-0.27570632,-0.70242804,-0.1853587,0.27773276,0.26129615,-0.9853822,-0.15516749,-0.4288821
-0.7180152,-0.7423108,-0.004980864,0.1469034,0.01425083,-0.96264756,-0.18220691,0.000264871
-0.18446292,-0.116576605,-0.6059731,0.495406,0.7078361,-1.1789584,-0.5504064,-0.3814752
0.22572005,-0.14615323,-0.5092725,0.71193403,0.7701148,-1.0218745,-0.83666337,-0.38795823
0.06499345,-0.035037972,-0.57630634,0.63597345,0.5490086,-0.6536179,-0.34392253,-0.2235414
-0.2302313,0.5468871,0.051816683,-0.37341002,-0.6983799,0.13656342,0.036792126,0.866896
-0.12340493,0.27843407,0.41751897,-0.41412267,-0.639937,0.12154018,-0.070933625,0.8505946
