784,20
-0.03594122,-0.050697595,0.006114587,0.010583684,-0.014396451,0.05318457,-0.0011705235,0.08606362,0.03399066,-0.064725585,0.036250807,0.028061144,0.012484036,-0.02336704,-0.013732351,0.022470422,0.071495995,0.027928382,0.05761546,-0.07188111
-0.03805178,-0.083704844,0.03911139,0.045878097,0.03107623,0.0056545287,0.044318885,-0.07819358,-0.07768399,0.04349464,-0.056546617,-0.032492653,-0.036045108,-0.06902095,-0.057763297,0.046591043,0.014803208,0.08327858,0.07167217,-0.0619108
-0.069530085,0.018362112,-0.055646643,0.00311891,0.08329785,-0.05601678,-0.07850289,0.016852595,0.010876849,0.05270882,0.01450032,-0.068569295,0.07686779,-0.037561323,0.009131335,-0.038097505,-0.0726505,-0.019092515,-0.07432522,-0.07914169
0.07323852,0.064827025,-0.00553561,-0.005197622,0.022071533,0.03977692,0.07516672,-0.024569303,-0.05072429,0.017832175,-0.016973205,0.015229821,0.06380053,0.055008754,-0.08512415,-0.04474815,-0.051668957,-0.079367734,0.08258715,-0.05698307
0.03415961,0.04090038,0.059293613,0.04075423,0.039932847,-0.05395996,0.040693447,-0.053814877,0.014320515,-0.07970617,0.029649153,0.014957391,-0.08623285,-0.0044869706,0.07831557,0.040292323,0.015831806,-0.027424004,0.04655823,-0.07613899
0.028740577,-0.0041784793,-0.074723735,0.08136138,-0.0065355524,0.00012215972,-0.066863865,0.039753273,0.044251516,-0.011680037,-0.07821593,0.006488286,-0.058333833,-0.017942078,0.010916039,-0.06858064,0.0773243,-0.03220072,-0.0057542175,0.015319265
-0.06947419,-0.035025574,-0.047827635,0.02904126,-0.039310496,0.06784558,0.044564158,0.023752913,0.041863993,0.035105348,-0.018241853,0.08611485,0.021375097,-0.017527513,0.0372594,-0.069335476,-0.023368731,-0.029877014,-0.014088146,0.017652825
0.031648062,0.024797775,0.069877714,-0.07848148,-0.006505236,-0.0059209242,-0.027843814,-0.064867556,-0.04066338,-0.00046901405,-0.076506175,-0.014507942,-0.048872173,-0.041324664,-0.0048849285,0.07276188,-0.083440304,-0.049703725,0.032484725,0.03719864
-0.058058172,-0.06794659,-0.07814926,0.014567137,0.020028368,0.07369116,0.034474768,-0.046076357,0.051120028,0.050787583,0.013761222,0.016992256,-0.04709235,-0.04937503,-0.056798942,0.078725025,0.022393145,0.06556414,0.02412624,0.05071649
-0.036670227,0.041610107,-0.072858006,0.006290458,-0.011778116,0.013787895,0.055107802,0.045789167,-0.0108747035,-0.08118632,0.071476445,0.018939488,-0.015388042,0.053356573,0.043951094,-0.032172997,0.08241379,0.03229919,-0.074521706,-0.05416969
0.016298786,-0.0069569945,0.011322923,-0.064654425,-0.059924647,0.047009423,-0.07753057,0.020740278,0.02919688,-0.08077802,-0.063432574,-0.02536207,-0.069172226,-0.045535233,-0.017940424,-0.062296383,0.072651386,0.026328094,0.035707474,0.07130036
0.013753891,0.07029213,-0.03973579,-0.0103364885,0.08024067,-0.05791332,0.082464114,-0.058854178,0.03517873,0.038510703,0.054363936,-0.04821359,0.018725969,0.049072757,-0.018193759,0.02078911,-0.068612754,0.052411884,-0.042819273,0.057400063
0.025402233,0.41773957,0.41137722,0.011123718,-0.0009491369,-0.053427916,0.035721704,-0.13397358,-0.37663892,0.31714684,-0.037482634,0.08546388,0.05048085,0.120475985,0.16077404,-0.10669281,0.08386027,0.36002296,-0.12793794,0.0831337
0.0575843,0.34734982,0.35068,0.12954433,-0.017917775,0.06299847,-0.04049369,-0.106788374,-0.4736573,0.27688038,0.04488668,-0.027377289,0.038774077,0.014625468,0.08705197,-0.15699556,0.032544665,0.39334095,-0.24849212,0.084153384
-0.02598929,-0.024766821,0.052008577,0.00545648,-0.056523323,-0.07179969,-0.034408573,0.007853467,-0.11253914,-0.08377321,0.006467586,-0.03800793,0.09941075,0.019066304,0.05863814,0.013101479,-0.0035410866,0.05144711,0.01931184,0.03883502
-0.004375316,0.064140856,-0.04744589,-0.0672917,-0.06905883,-0.0010173917,0.048083857,0.012910558,-0.03596593,0.0003616976,-0.038019262,0.05600214,-0.039097957,-0.045368347,-0.07730782,0.0556245,0.07769828,-0.03674357,0.018785868,0.08543095
-0.0704605,-0.068409055,0.02180624,0.07688883,0.020897612,-0.03858238,-0.040898427,0.025532506,-0.08268593,-0.018381968,-0.08305256,-0.03861836,-0.079022646,0.01442311,0.05748336,0.05450669,0.029823832,0.012923725,0.053867668,0.04454027
-0.04193343,0.027589016,-0.055561807,0.07411754,0.028095849,-0.05984743,-0.04336991,0.032347016,0.025395311,0.018759146,-0.00590533,-0.020404063,0.0068808943,-0.037462912,-0.06722082,0.004148349,0.005436808,0.07826474,-0.029709626,0.069356814
0.02290076,-0.018698119,0.04766968,0.06360097,-0.030402135,0.04217671,0.070604816,-0.051075064,-0.066130266,0.039226294,0.052115962,0.0795982,0.010314323,-0.038566314,-0.039888326,-0.073794045,0.048516393,-0.06725964,-0.08580335,0.08583103
0.051616237,-0.05267638,0.026337467,-0.055214886,0.069004685,-0.01471971,-0.07163165,-0.019307725,0.07995154,0.05152853,-0.08214478,0.046678513,-0.030878752,-0.06641713,-0.007771224,0.047292054,-0.018689118,-0.003897734,0.06046696,-0.028419603
0.055725157,-0.007166192,0.063018486,0.078065455,-0.034469232,-0.075271495,-0.047651228,0.05206375,0.034046702,0.06828871,-0.08352992,-0.07604706,-0.06141258,-0.013429567,-0.0023832917,0.082874015,-0.017670393,-0.0683486,0.022460781,-0.029587552
0.05201456,0.058464974,-0.035821393,-0.0027229413,-0.02407318,0.00120119,-0.06525899,-0.031576715,-0.031175274,-0.045241304,0.053033903,0.045694873,-0.035356227,0.0032314062,0.032014385,-0.055497073,-0.064547226,0.037883878,0.0015445128,-0.075725496
-0.028065823,-0.032456525,0.010345936,0.0820972,0.008116148,0.04031296,-0.048394136,0.05207935,-0.060436543,0.08114982,0.03321158,0.010489702,-0.0052661896,-0.08538099,0.08599113,0.04945095,-0.012264021,-0.0406916,0.0012211725,-0.034271568
-0.051478833,0.061285958,-0.048022725,0.079711586,-0.027975075,0.0023009107,-0.061094325,0.05825837,0.0044370443,-0.06970592,0.07375993,-0.042045902,0.08132176,-0.070790924,-0.08634254,0.052206293,0.024248973,0.03128019,0.07883501,0.008604325
0.03544049,-0.01744698,-0.011522047,0.058761746,0.0022509173,-0.052057505,-0.021698147,-0.00716576,0.07277918,-0.041694593,0.06251371,-0.07370666,-0.07515008,-0.023892738,0.050374687,0.013229944,-0.06695908,-0.037716452,0.06352003,-0.06547603
-0.043319307,0.042043254,-0.022340462,0.08332391,0.04099004,-0.05116614,-0.022146218,0.007418044,0.0002733767,-0.0030809268,0.02110885,-0.06096084,0.068438634,0.0077870414,-0.08581114,-0.04343761,0.05933331,-0.014827661,0.07468861,0.060980827
-0.04269281,0.02345486,-0.07735433,0.014126956,0.057487696,0.07405856,0.042391136,0.024849124,-0.013360612,-0.05850441,-0.010007523,-0.075237446,0.021802485,0.08098543,0.033092186,-0.07738471,-0.05401915,-0.004458651,0.057971254,-0.06409328
-0.0033585876,0.046405345,0.0653563,-0.055461317,-0.059541926,0.019312918,0.02717419,-0.0029436126,-0.002636768,-0.008734882,-0.006938085,-0.06861897,-0.0712342,0.069826484,-0.0764594,0.029431313,0.044905365,-0.01803144,0.007000141,0.032801017
-0.05894509,-0.002454862,0.06766644,-0.04065671,-0.07930498,-0.052417092,0.046847343,0.070758775,-0.02427319,0.061735585,-0.045312487,0.0824762,-0.079451434,-0.04378713,-0.0014439002,-0.060046062,0.044954702,0.052487373,-0.05140895,0.062480405
-0.0045657754,0.083828464,-0.041074935,0.0801101,-0.01754152,-0.033552103,-0.014169708,-0.05194365,0.080688894,-0.06179019,-0.045890808,-0.030271512,-0.011882849,0.047110617,0.03808438,0.056766853,0.030891359,0.071117535,-0.07866827,0.05754271
-0.025565729,-0.062208563,0.000756748,-0.08290946,0.036896437,-0.036469743,-0.082971185,-0.050837096,-0.06720446,-0.05631462,-0.0026945844,-0.07654242,0.07614325,0.051005512,0.040586397,0.07588269,0.06729227,0.0042162165,0.06123407,0.010539815
0.034063503,-0.055249795,0.06889266,0.074319705,0.04181762,0.0028433502,0.04771608,-0.07738664,-0.068994895,0.028477475,-0.01934272,0.056158364,-0.07253265,0.08452086,-0.06190668,-0.001995422,-0.06935976,0.082371265,-0.06643229,0.028621696
-0.072077885,-0.055998243,-0.14823253,-0.084479555,-0.06477773,0.0215943,0.08192828,0.10157529,0.095346205,-0.17863174,0.05950415,-0.06406807,0.084061444,-0.13812107,-0.07325733,0.055996187,0.008786142,-0.18775779,0.025908984,0.02830702
0.07956797,-0.062312473,-0.4624145,-0.09158946,-0.017501436,-0.0056696683,-0.05146674,0.26771754,0.103852384,-0.29338044,-0.07204171,-0.022357166,0.04543802,-0.2891608,-0.041033898,0.24333368,0.011358082,-0.4341589,0.08577869,-0.018749658
-0.054337464,-0.14433211,0.24966127,-0.018973572,-0.070545316,0.021596497,-0.067367844,0.017831203,-0.30558872,0.13453703,0.080963865,0.010480739,0.027692538,0.17081492,0.024985865,-0.2493463,-0.042244185,0.26278508,-0.01815164,0.034103036
-0.081679165,0.069800496,-0.015552862,-0.23249428,-0.06437271,0.058198523,0.009077949,0.10290286,-0.18271035,0.024010986,-0.02114216,-0.047295965,0.043688133,-0.17817973,0.053045258,-0.18585427,0.06877511,0.08236944,-0.0076360083,-0.06826155
0.06611413,0.27598962,0.19230373,0.03001007,-0.027657356,-0.044846475,-0.042127337,-0.17793624,-0.486077,0.32127368,0.10545724,-0.07276423,0.07911944,0.034941826,0.14893383,-0.11702759,-0.06324089,0.09186655,-0.46817636,0.050198156
-0.023553617,-0.30331573,-0.34718788,-0.06192628,-0.0031588485,-0.051631223,-0.031809922,-0.22104914,-0.518015,-0.021888468,0.12527177,-0.0059275925,-0.19470605,0.082963,0.5044526,0.103099875,-0.019896679,-0.04551503,-0.121945724,0.0008778125
0.040890366,-0.29853323,0.16085641,-0.020048086,-0.039308894,0.19603,-0.016399503,-0.8730747,-0.6419172,0.5239138,-0.01967049,0.03148941,-0.31810585,0.06798907,0.7785303,-0.10390864,-0.02664786,0.52080464,-0.15114678,-0.046368208
0.086239085,0.2176871,-0.07319193,-1.0744243,0.021964304,0.27999973,0.04340048,-0.2168275,-0.9489055,-0.21731886,-0.1489763,-0.037119843,-0.49396446,0.16728103,0.53170794,0.15088737,0.021623278,-0.6059814,-0.5874727,0.016730562
-0.05880773,0.22086705,0.047622345,-0.7921623,0.036928747,0.39668322,-0.1472672,-0.27463892,-0.4316865,-0.22075099,-0.002365679,-0.01409369,-0.28863207,0.5101548,0.3672686,0.59877455,-0.17074177,-0.57149655,-0.21325202,-0.054300517
-0.079954706,0.75430274,0.33648893,-0.6964113,0.082639106,0.2911183,-0.028211135,-0.6069886,0.30238107,0.15416282,-0.04419872,-0.08355699,-0.07517152,0.7385171,0.34289974,0.23239347,-0.28242016,-0.05293714,-0.2443108,-0.086013354
